review_id,restaurant_name,address,cuisine,price_range,dish_mentioned,review_text,rating,sentiment_label,sentiment_score,reviewer,visit_month,visit_year,tags,cleaned_text,filtered_text,review_length,word_count,char_count,avg_word_length,exclamation_count,question_count,positive_word_count,negative_word_count,sentiment_word_ratio,has_negation
77,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Fried Rice,Visited with family and everyone loved it. The Fried Rice was fresh and tasty. Good value for money.,4,positive,0.6303,Reviewer_0077,November,2022,"bar, grilled, dinner, late_night, non_veg",visited with family and everyone loved it the fried rice was fresh and tasty good value for money,visited family everyone loved fried rice fresh tasty good value money,100,18,97,4.444444444444445,0,0,3,0,0.16666666666666666,0
78,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Super tasty food! The BBQ was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.935,Reviewer_0078,November,2025,"bar, grilled, dinner, late_night, non_veg",super tasty food the bbq was rich in flavors perfect stop for hungry travelers on nh10,super tasty food bbq rich flavors perfect stop hungry travelers nh10,89,16,86,4.4375,1,0,3,0,0.1875,0
80,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Momos,Not worth the price. The Momos portion was tiny and the taste was off. Hygiene is questionable.,2,negative,-0.4243,Reviewer_0080,July,2022,"bar, grilled, dinner, late_night, non_veg",not worth the price the momos portion was tiny and the taste was off hygiene is questionable,worth price momos portion tiny taste hygiene questionable,95,17,92,4.470588235294118,0,0,0,0,0.0,1
82,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,"Clean restaurant, friendly owner, and delicious BBQ. Totally worth it. Loved every bite.",4,positive,0.7892,Reviewer_0082,December,2023,"bar, grilled, dinner, late_night, non_veg",clean restaurant friendly owner and delicious bbq totally worth it loved every bite,clean restaurant friendly owner delicious bbq totally worth loved every bite,88,13,83,5.461538461538462,0,0,2,0,0.15384615384615385,0
83,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Such a hidden gem in Majhitar! The BBQ blew my mind. Prices are reasonable too.,5,positive,0.4051,Reviewer_0083,February,2023,"bar, grilled, dinner, late_night, non_veg",such a hidden gem in majhitar the bbq blew my mind prices are reasonable too,hidden gem majhitar bbq blew mind prices reasonable,79,15,76,4.133333333333334,1,0,0,0,0.0,0
84,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Momos,The Momos was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,-0.0377,Reviewer_0084,January,2022,"bar, grilled, dinner, late_night, non_veg",the momos was alright nothing special but satisfied the hunger service was average,momos alright nothing special satisfied hunger service average,85,13,82,5.384615384615385,0,0,1,0,0.07692307692307693,0
85,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Food is neither great nor bad. The BBQ was standard. Would visit if nothing else is available.,3,neutral,0.342,Reviewer_0085,August,2025,"bar, grilled, dinner, late_night, non_veg",food is neither great nor bad the bbq was standard would visit if nothing else is available,food neither great nor bad bbq standard visit nothing else available,94,17,91,4.411764705882353,0,0,1,1,0.0,1
86,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Cocktails,Average restaurant. The Cocktails was okay. Clean place but the food was nothing to write home about.,3,neutral,-0.0528,Reviewer_0086,July,2023,"bar, grilled, dinner, late_night, non_veg",average restaurant the cocktails was okay clean place but the food was nothing to write home about,average restaurant cocktails okay clean place food nothing write home,101,17,98,4.823529411764706,0,0,0,0,0.0,0
87,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Grilled Chicken,Wonderful experience. The Grilled Chicken was delicious and the staff was very friendly and helpful.,4,positive,0.7764,Reviewer_0087,July,2023,"bar, grilled, dinner, late_night, non_veg",wonderful experience the grilled chicken was delicious and the staff was very friendly and helpful,wonderful experience grilled chicken delicious staff friendly helpful,100,15,98,5.6,0,0,2,0,0.13333333333333333,0
88,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Wonderful experience. The BBQ was delicious and the staff was very friendly and helpful.,4,positive,0.8727,Reviewer_0088,January,2023,"bar, grilled, dinner, late_night, non_veg",wonderful experience the bbq was delicious and the staff was very friendly and helpful,wonderful experience bbq delicious staff friendly helpful,88,14,86,5.214285714285714,0,0,2,0,0.14285714285714285,0
89,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Cocktails,Average food quality. The Cocktails was edible but could be better. Service was acceptable.,3,neutral,0.0782,Reviewer_0089,August,2025,"bar, grilled, dinner, late_night, non_veg",average food quality the cocktails was edible but could be better service was acceptable,average food quality cocktails edible better service acceptable,91,14,88,5.357142857142857,0,0,0,0,0.0,0
90,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Cocktails,Loved the cozy atmosphere and the delicious Cocktails. The owner was very accommodating.,4,positive,0.9395,Reviewer_0090,December,2025,"bar, grilled, dinner, late_night, non_veg",loved the cozy atmosphere and the delicious cocktails the owner was very accommodating,loved cozy atmosphere delicious cocktails owner accommodating,88,13,86,5.6923076923076925,0,0,2,0,0.15384615384615385,0
91,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Momos,"Clean restaurant, friendly owner, and delicious Momos. Totally worth it. Loved every bite.",4,positive,0.5185,Reviewer_0091,September,2025,"bar, grilled, dinner, late_night, non_veg",clean restaurant friendly owner and delicious momos totally worth it loved every bite,clean restaurant friendly owner delicious momos totally worth loved every bite,90,13,85,5.615384615384615,0,0,2,0,0.15384615384615385,0
92,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Cocktails,Such a hidden gem in Majhitar! The Cocktails blew my mind. Prices are reasonable too.,4,positive,0.5055,Reviewer_0092,December,2024,"bar, grilled, dinner, late_night, non_veg",such a hidden gem in majhitar the cocktails blew my mind prices are reasonable too,hidden gem majhitar cocktails blew mind prices reasonable,85,15,82,4.533333333333333,1,0,0,0,0.0,0
93,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Fried Rice,Food is neither great nor bad. The Fried Rice was standard. Would visit if nothing else is available.,3,neutral,-0.0141,Reviewer_0093,March,2023,"bar, grilled, dinner, late_night, non_veg",food is neither great nor bad the fried rice was standard would visit if nothing else is available,food neither great nor bad fried rice standard visit nothing else available,101,18,98,4.5,0,0,1,1,0.0,1
94,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Momos,Great place to stop while traveling to Gangtok. The Momos here is amazing. Will visit again.,4,positive,0.599,Reviewer_0094,February,2025,"bar, grilled, dinner, late_night, non_veg",great place to stop while traveling to gangtok the momos here is amazing will visit again,great place stop traveling gangtok momos amazing visit,92,16,89,4.625,0,0,2,0,0.125,0
95,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Cocktails,Amazing ambiance and even better food! The Cocktails was perfectly seasoned. A must visit in Majhitar.,4,positive,0.5651,Reviewer_0095,January,2023,"bar, grilled, dinner, late_night, non_veg",amazing ambiance and even better food the cocktails was perfectly seasoned a must visit in majhitar,amazing ambiance even better food cocktails perfectly seasoned must visit majhitar,102,16,99,5.25,1,0,1,0,0.0625,0
96,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Decent place for budget dining. The BBQ was okay for the price. Not a memorable experience.,3,neutral,0.0447,Reviewer_0096,October,2025,"bar, grilled, dinner, late_night, non_veg",decent place for budget dining the bbq was okay for the price not a memorable experience,decent place budget dining bbq okay price memorable experience,91,16,88,4.5625,0,0,0,0,0.0,1
97,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Fried Rice,"Clean restaurant, friendly owner, and delicious Fried Rice. Totally worth it. Loved every bite.",4,positive,0.3538,Reviewer_0097,July,2025,"bar, grilled, dinner, late_night, non_veg",clean restaurant friendly owner and delicious fried rice totally worth it loved every bite,clean restaurant friendly owner delicious fried rice totally worth loved every bite,95,14,90,5.5,0,0,2,0,0.14285714285714285,0
98,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Authentic taste of Indian right here in Majhitar. The BBQ was spot on. Very satisfied.,4,positive,0.8359,Reviewer_0098,August,2023,"bar, grilled, dinner, late_night, non_veg",authentic taste of indian right here in majhitar the bbq was spot on very satisfied,authentic taste indian right majhitar bbq spot satisfied,86,15,83,4.6,0,0,2,0,0.13333333333333333,0
99,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Grilled Chicken,The food quality is excellent. Had Grilled Chicken and it was one of the best I've tasted in Sikkim.,4,positive,0.6333,Reviewer_0099,June,2025,"bar, grilled, dinner, late_night, non_veg",the food quality is excellent had grilled chicken and it was one of the best i have tasted in sikkim,food quality excellent grilled chicken one best tasted sikkim,100,20,100,4.05,0,0,2,0,0.1,0
100,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Cocktails,Super tasty food! The Cocktails was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.4573,Reviewer_0100,October,2022,"bar, grilled, dinner, late_night, non_veg",super tasty food the cocktails was rich in flavors perfect stop for hungry travelers on nh10,super tasty food cocktails rich flavors perfect stop hungry travelers nh10,95,16,92,4.8125,1,0,3,0,0.1875,0
101,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Grilled Chicken,Decent place for budget dining. The Grilled Chicken was okay for the price. Not a memorable experience.,3,neutral,0.1459,Reviewer_0101,November,2025,"bar, grilled, dinner, late_night, non_veg",decent place for budget dining the grilled chicken was okay for the price not a memorable experience,decent place budget dining grilled chicken okay price memorable experience,103,17,100,4.9411764705882355,0,0,0,0,0.0,1
102,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Momos,Wonderful experience. The Momos was delicious and the staff was very friendly and helpful.,4,positive,0.9135,Reviewer_0102,May,2025,"bar, grilled, dinner, late_night, non_veg",wonderful experience the momos was delicious and the staff was very friendly and helpful,wonderful experience momos delicious staff friendly helpful,90,14,88,5.357142857142857,0,0,2,0,0.14285714285714285,0
105,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Grilled Chicken,Visited with family and everyone loved it. The Grilled Chicken was fresh and tasty. Good value for money.,4,positive,0.4957,Reviewer_0105,January,2023,"bar, grilled, dinner, late_night, non_veg",visited with family and everyone loved it the grilled chicken was fresh and tasty good value for money,visited family everyone loved grilled chicken fresh tasty good value money,105,18,102,4.722222222222222,0,0,3,0,0.16666666666666666,0
106,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,BBQ,Great place to stop while traveling to Gangtok. The BBQ here is amazing. Will visit again.,4,positive,0.8955,Reviewer_0106,April,2023,"bar, grilled, dinner, late_night, non_veg",great place to stop while traveling to gangtok the bbq here is amazing will visit again,great place stop traveling gangtok bbq amazing visit,90,16,87,4.5,0,0,2,0,0.125,0
109,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Fried Rice,Best Bar food in Majhitar! The Fried Rice was cooked to perfection. Highly recommend.,4,positive,0.7261,Reviewer_0109,July,2023,"bar, grilled, dinner, late_night, non_veg",best bar food in majhitar the fried rice was cooked to perfection highly recommend,best bar food majhitar fried rice cooked perfection highly recommend,85,14,82,4.928571428571429,1,0,2,0,0.14285714285714285,0
110,Grill and Chill Bar and Restaurant,"Lower Majhitar Opposite Cottage, Majitar 737136","Chinese, Indian, Continental, Bar",mid-range,Momos,Best Chinese food in Majhitar! The Momos was cooked to perfection. Highly recommend.,4,positive,0.7349,Reviewer_0110,December,2024,"bar, grilled, dinner, late_night, non_veg",best chinese food in majhitar the momos was cooked to perfection highly recommend,best chinese food majhitar momos cooked perfection highly recommend,84,13,81,5.3076923076923075,1,0,2,0,0.15384615384615385,0
